Gene	Coef	Pvalue	FDR	WTmean	MUTmean	MUTminusWT_diff	WT_samples	MUT_samples
CASR	2.99544237370597	0.00036048152607493	0.0236894819094917	-1.3257823494936	8.37409980918249	9.6998821586761	9537	184
BCL11B	3.93416362326971	0.000366084300318628	0.0239130371934186	-1.24511705280063	8.66212025456635	9.90723730736699	9620	101
F2	4.97691131496374	0.000367956242402135	0.0239130371934186	-1.20737667920337	9.01450713216875	10.2218838113721	9659	62
SLC2A10	4.76955917427312	0.000368800696999053	0.0239130371934186	-1.22318379204852	10.3564888590222	11.5796726510707	9653	68
KSR2	3.16931010027749	0.000372236085496755	0.0240289922624432	-1.30012460089577	8.35622346877026	9.65634806966603	9562	159
SI	2.20344869821912	0.000374851892158983	0.0240912522233807	-1.4855339566708	8.38938820476695	9.87492216143775	9383	338
TAS1R2	3.54698966322549	0.000380972033419811	0.0243771973489545	-1.2327239030354	5.92302535855997	7.15574926159537	9598	123
PHF21B	4.92473781654584	0.000384201115517289	0.0244764632064705	-1.21972251608936	10.7448913993667	11.9646139154561	9658	63
SUPT5H	4.15370866298906	0.000388125419872414	0.0246189641326898	-1.24658297764183	10.2861581976462	11.532741175288	9633	88
SCN8A	3.23406687503172	0.000395571547990722	0.0249826550373881	-1.30112735125466	9.20980516109657	10.5109325123512	9574	147
GPR115	4.11791832987696	0.000397325265898577	0.0249852513111825	-1.24074677544175	9.2883466513532	10.529093426795	9630	91
TPTE	2.43732650973357	0.00040378147192375	0.0251789781612892	-1.40026169651571	7.62417013657183	9.02443183308754	9443	278
KCNC1	4.73645796203909	0.000403961779283095	0.0251789781612892	-1.19945241526222	7.1098763389645	8.30932875422672	9654	67
DOCK8	3.31925447098056	0.000405583649866541	0.0251789781612892	-1.27034580250418	7.75776755917841	9.02811336168258	9583	138
VPS13A	2.90419854681306	0.000409270851560233	0.0253002222602214	-1.32596726299095	8.49038362329569	9.81635088628664	9539	182
ABCA8	3.15822491308328	0.000411127622177866	0.0253043109448113	-1.29395089792746	8.22440249898801	9.51835339691547	9566	155
OR52R1	4.40105704931333	0.000412805950021598	0.0253043109448113	-1.21823675787095	8.14034072355506	9.35857748142601	9642	79
AXIN2	4.66305999538077	0.000416743035504125	0.0254387621128439	-1.23229229308341	11.4628016030466	12.69509389613	9652	69
ZMPSTE24	6.08665527647947	0.000422385809346954	0.025668580060453	-1.18264601949396	8.65110531225368	9.83375133174764	9681	40
UPK1A	7.86072815483987	0.000424026855478043	0.025668580060453	-1.18170901216147	14.8283495291189	16.0100585412804	9697	24
NOTCH3	2.89875739614588	0.000426666201644388	0.0257216248586363	-1.31739770006041	8.04123493761196	9.35863263767237	9539	182
CSMD2	1.96123915340384	0.000430052503517548	0.0258190780815536	-1.51243580996458	6.66764738647819	8.18008319644277	9281	440
MYT1	3.41779487265707	0.000437290306703055	0.0261460175593888	-1.2617792436557	7.75065583654742	9.01243508020312	9592	129
OVCH1	3.70417313963539	0.000441881129034877	0.0261614071412401	-1.24641991036657	8.04987409369377	9.29629400406034	9612	109
FSCB	3.4629281988009	0.000445862014528332	0.0261614071412401	-1.27122999970042	8.76456939915502	10.0357993988554	9596	125
NR4A2	5.0100157758336	0.000448071837653319	0.0261614071412401	-1.21644705766433	11.0196537105402	12.2361007682045	9662	59
LAMA3	2.52448437475238	0.000449000812846733	0.0261614071412401	-1.34210948287653	6.62303142208996	7.96514090496649	9477	244
USO1	6.29270197900173	0.000450426224661207	0.0261614071412401	-1.17666195053536	7.88222775009428	9.05888970062964	9684	37
MYLK	2.75753256778758	0.000453021209296917	0.0261614071412401	-1.32810873922669	7.57530580161927	8.90341454084596	9518	203
NRXN3	2.80375088793621	0.000454277889964827	0.0261614071412401	-1.36228539930832	9.55416594990209	10.9164513492104	9525	196
AQP4	7.51035457219326	0.000454810696748463	0.0261614071412401	-1.16271453810869	6.51405941280364	7.67677395091233	9695	26
COL4A4	2.76399558883417	0.000455550909189525	0.0261614071412401	-1.34304582046706	7.99952125383643	9.34256707430349	9512	209
FBLN1	4.16236557200198	0.000460064402683678	0.0261614071412401	-1.21774489862305	7.32349065118841	8.54123554981146	9635	86
HUWE1	2.30343516496068	0.000460138738084379	0.0261614071412401	-1.40969143293354	7.61967841885822	9.02936985179175	9433	288
STAB1	2.7361361411559	0.000461565095495647	0.0261614071412401	-1.34817311651168	8.37240437562011	9.72057749213179	9515	206
TRIM71	4.1920622025763	0.000461679555709971	0.0261614071412401	-1.23049514920955	8.86940418296882	10.0998993321784	9636	85
AGBL2	4.76822165434949	0.000462679347151651	0.0261614071412401	-1.2009500624892	7.58802924868919	8.78897931117839	9656	65
MYH7	2.46199772738834	0.000464446120335951	0.0261614071412401	-1.37735290498839	7.62302381611874	9.00037672110713	9467	254
DAB1	3.68050588389544	0.000474654302918499	0.0266199766013791	-1.27207254672005	9.90195687305654	11.1740294197766	9608	113
SIGLEC6	4.03368082930834	0.000477643398779857	0.0266199766013791	-1.2365357186464	8.73315796321021	9.96969368185662	9629	92
DOCK9	3.44343089630932	0.000478061133015377	0.0266199766013791	-1.27172049200749	8.80222351258352	10.073944004591	9596	125
WDR37	6.52870238017946	0.000495308929971452	0.0272901879881275	-1.1743134457241	8.01242489701219	9.18673834273629	9687	34
EPS15L1	4.70006681344474	0.000495535671689969	0.0272901879881275	-1.20726264732783	8.37831754120228	9.58558018853011	9655	66
C1orf9	5.63301729329623	0.000495709083340447	0.0272901879881275	-1.21334521634419	13.8252840412862	15.0386292576304	9675	46
FER1L6	2.51143077032306	0.000500069920091795	0.0274267671587188	-1.34485111783121	6.7295169731781	8.07436809100931	9477	244
MORC1	2.99993756828386	0.000504773573708359	0.0275810549319522	-1.32769534222683	9.21835447973904	10.5460498219659	9550	171
ZNF569	4.41399941806809	0.000510928917329399	0.0277521112670077	-1.22968983634668	10.1124834555885	11.3421732919351	9646	75
SMG1	2.81691282159118	0.000512513270185585	0.0277521112670077	-1.29840461636731	6.86632319801812	8.16472781438542	9535	186
KIAA1244	3.07374433314267	0.000513610942634319	0.0277521112670077	-1.28591835618587	7.61382965815803	8.89974801434391	9564	157
IGSF3	3.56845817625107	0.000523148504266689	0.028163149552571	-1.24600871283486	7.53050255009328	8.77651126292813	9606	115
MYO15A	2.43236643637904	0.00052840886218898	0.0283417532738052	-1.37709076259164	7.47386815571251	8.85095891830415	9463	258
CFTR	2.86151430689369	0.000540671848294614	0.0288932659149089	-1.3078125931407	7.34860845895511	8.6564210520958	9535	186
FN1	2.78510742478904	0.000543250713244734	0.0289251264800271	-1.3127341773221	7.41325022013725	8.72598439745936	9531	190
ANKRD11	2.8094560571575	0.000546923383162055	0.0289303118706518	-1.31899600055753	7.87249180259126	9.19148780314879	9534	187
WHSC1	3.74509842082549	0.000547880950954357	0.0289303118706518	-1.26748663688496	10.5585880711517	11.8260747080367	9618	103
IDE	4.33260560509699	0.000549381501051338	0.0289303118706518	-1.21760139957054	8.30384409386176	9.5214454934323	9644	77
PPP2R3B	5.1315571632261	0.000555786079367426	0.0289303118706518	-1.20962033712277	10.709786843597	11.9194071807198	9666	55
SVIL	2.96327049094998	0.000556296359949073	0.0289303118706518	-1.3022062265462	8.06884694227759	9.3710531688238	9555	166
RPL10L	4.97215953341693	0.000556561761085688	0.0289303118706518	-1.22112772328896	12.0104359984542	13.2315637217431	9663	58
FARP2	4.12986001119741	0.000557229257361928	0.0289303118706518	-1.22735119867232	8.62894761159868	9.85629881027101	9637	84
SORCS1	2.93202378030597	0.000563151047793304	0.0291340802704131	-1.31139017308618	8.36432729950107	9.67571747258724	9551	170
ELTD1	3.12627330800365	0.000565608007960821	0.0291577923255845	-1.2688350410566	6.93912183814562	8.20795687920222	9571	150
C4orf21	3.64468517193945	0.000568329298887742	0.0291878298746389	-1.26923398543468	10.1666148125247	11.4358487979594	9613	108
IGFN1	3.42297353031329	0.000570192029218732	0.0291878298746389	-1.27677026179109	9.27429274337288	10.551063005164	9597	124
LRRC4B	3.58796912352518	0.000580433942183102	0.02947318838386	-1.26233904945796	9.07435119434696	10.3366902438049	9608	113
BRCA2	2.66970834580912	0.000581905464688112	0.02947318838386	-1.30810276943833	6.59834389467512	7.90644666411345	9517	204
MYH8	2.40437215383912	0.000583504414049453	0.02947318838386	-1.38654798266787	7.54383185674358	8.93037983941145	9455	266
QSER1	3.58442259536689	0.000584615913480591	0.02947318838386	-1.23427913712081	6.8312667162173	8.06554585333812	9610	111
COL4A2	3.14917014064173	0.000587097548396261	0.02947318838386	-1.28152553665037	7.99626788490664	9.27779342155701	9575	146
MIA3	3.37198254332773	0.000590663959795724	0.02947318838386	-1.26693075948777	8.35752964328765	9.62446040277542	9595	126
URGCP	4.3523174386826	0.000592037373721697	0.02947318838386	-1.21385412317149	8.07579959841741	9.2896537215889	9646	75
CYP8B1	5.43291414169504	0.000593663976533369	0.02947318838386	-1.19271804073073	9.04186886994754	10.2345869106783	9673	48
ABHD8	5.66115545791663	0.000594239907636685	0.02947318838386	-1.18316417343485	7.87108645677711	9.05425063021197	9677	44
TSSK1B	5.24266781796911	0.00059647834029712	0.02947318838386	-1.20727855494549	10.962008568021	12.1692871229665	9669	52
AIM1	3.28054778526662	0.000597989153583012	0.02947318838386	-1.23366268314021	5.45267596780025	6.68633865094045	9588	133
CSPP1	3.64045843702641	0.000600509426539567	0.0294977509218375	-1.23399600978163	7.10734332532396	8.34133933510559	9614	107
EMR3	3.9632209180851	0.000611136462775533	0.0297530518205069	-1.22068221487611	7.1650310662206	8.38571328109671	9630	91
FAT2	2.0903210682515	0.000611329373815489	0.0297530518205069	-1.40782056873002	6.14268190610513	7.55050247483515	9379	342
FILIP1L	4.40825426289059	0.000611825042576741	0.0297530518205069	-1.21672184329126	8.70932112113954	9.9260429644308	9648	73
KPNA5	6.60480979555251	0.000615911024782224	0.0298522456496607	-1.17929749416368	10.0956724600318	11.2749699541955	9689	32
RASSF9	5.1172628356638	0.000618748759242745	0.0298904822801073	-1.20975676726043	10.9549401273274	12.1646968945879	9667	54
ASTN2	2.72056058467612	0.000622632281763232	0.029957708847838	-1.3351205748409	8.13738046454047	9.47250103938137	9523	198
STAB2	2.37532154583503	0.000624247274641357	0.029957708847838	-1.38098575112143	7.28099404149258	8.66197979261401	9453	268
ADAMTS5	3.39147778911578	0.000628525408108721	0.0299919792052746	-1.26758450459095	8.56335958329428	9.83094408788523	9597	124
TEP1	2.79632110822435	0.000629908018755102	0.0299919792052746	-1.28952369819854	6.49475873635076	7.78428243454929	9537	184
SHE	6.15912462639652	0.000634239128320575	0.0299919792052746	-1.19316887419482	12.202580418154	13.3957492923488	9684	37
DEK	6.41484109395016	0.000636176995049067	0.0299919792052746	-1.18856320726614	12.0723496045945	13.2609128118607	9687	34
C1orf173	2.22646058278453	0.000637182113577672	0.0299919792052746	-1.44021021182259	7.99670042953406	9.43691064135664	9414	307
SPAG17	2.55902810991786	0.000640799926041412	0.0299919792052746	-1.36256301075369	8.15887310171607	9.52143611246976	9496	225
NLRP14	3.1688854022733	0.000643702469595698	0.0299919792052746	-1.29021744343492	8.70319828850953	9.99341573194446	9577	144
PIK3R4	4.03254129767049	0.000645361475405177	0.0299919792052746	-1.2322271039708	8.94600284334614	10.1782299473169	9635	86
UBN1	4.04205540182127	0.000646952682478878	0.0299919792052746	-1.21772932546351	7.32174591407044	8.53947523953395	9635	86
PCSK5	2.93370969995242	0.000647016922680916	0.0299919792052746	-1.3373556943243	9.50426031879334	10.8416160131176	9546	175
GNPTAB	4.40478185449155	0.000651520827949322	0.0299919792052746	-1.22453770497626	9.89461684840344	11.1191545533797	9649	72
ALMS1	2.33420599975518	0.000652505303812482	0.0299919792052746	-1.35862531761964	6.52169232413928	7.88031764175892	9454	267
FHOD3	3.32348156886556	0.000654574274395578	0.0299919792052746	-1.25883395666673	7.53165434198763	8.79048829865436	9592	129
PTPRT	2.19024614416895	0.0006570877118524	0.0299919792052746	-1.48869696872004	8.74981771424835	10.2385146829684	9392	329
PCDHGA6	3.87426688685872	0.000658513905531985	0.0299919792052746	-1.23829172173276	8.700877690323	9.93916941205575	9627	94
ZNF608	3.63881796614002	0.000659891120550415	0.0299919792052746	-1.2581390018844	9.37598680082663	10.634125802711	9615	106
PCDHA7	3.21574601712548	0.000662972214185393	0.0299919792052746	-1.28322582427849	8.72470363251235	10.0079294567908	9584	137
APOA1	7.17124418422624	0.000663324900616386	0.0299919792052746	-1.17976397705233	12.3511144931258	13.5308784701781	9694	27
C12orf26	7.92692578918916	0.000664021473939522	0.0299919792052746	-1.18018778660954	15.6131563679559	16.7933441545654	9699	22
HAUS6	5.06370789030004	0.000670718734102335	0.0301130224509197	-1.21519893889642	11.9291896311261	13.1443885700226	9667	54
OR10J3	3.98106845661253	0.000672610733996207	0.0301130224509197	-1.24043028430915	9.37146851056095	10.6118987948701	9631	90
ST18	2.87012017305108	0.000673973015492915	0.0301130224509197	-1.31990619724177	8.38602774183903	9.7059339390808	9543	178
DNMT1	3.4740957426694	0.000676768644873069	0.0301130224509197	-1.24504101413314	7.3747158492924	8.61975686342554	9605	116
ROBO1	2.91672523448545	0.000677021822188065	0.0301130224509197	-1.29958845378177	7.86297116886314	9.16255962264491	9554	167
CHRD	3.87621086922702	0.00068312610709229	0.0302921786515788	-1.24721909789065	9.73197389527177	10.9791929931624	9628	93
EFCAB5	3.76291737041682	0.000689881456363457	0.0304990320208681	-1.23504301273239	7.97619397237614	9.21123698510853	9623	98
TNFAIP2	6.87264777913533	0.000697753536437961	0.0307538560214302	-1.17814431312849	10.8766476072557	12.0547919203841	9692	29
NTNG2	4.67522644008906	0.000708019200765161	0.031112325662539	-1.20318095143031	8.20904328068355	9.41222423211386	9658	63
MUC17	1.63925928435594	0.000712227288832062	0.0311607896580073	-1.54935231382461	5.37040632333991	6.91975863716451	9149	572
ZFR	4.05531380630004	0.000713393909505411	0.0311607896580073	-1.21869662168576	7.63604096374732	8.85473758543308	9637	84
TNPO2	4.74525195700694	0.000718767583006343	0.0313017918462076	-1.2121218975608	9.93353488863005	11.1456567861908	9660	61
ADAMTSL1	2.79815097528403	0.000721106367404584	0.0313101809347187	-1.31943382849655	8.25314586363694	9.57257969213348	9541	180
NEK6	6.9705769929323	0.000728305847190298	0.0315289436340037	-1.18622814659345	14.1056258106931	15.2918539572866	9693	28
EPHA10	3.58026071001514	0.000732555316644569	0.0316190814039279	-1.2572587140196	9.0056775864724	10.262936300492	9612	109
GPR32	4.4925600851251	0.00074254742727533	0.0317346174592754	-1.20728207898058	8.09914714953851	9.30642922851909	9653	68
SEZ6L	3.01680094970168	0.000742823090193881	0.0317346174592754	-1.27134519633051	6.72607360174565	7.99741879807615	9564	157
MLC1	5.75956876684635	0.000742960975230008	0.0317346174592754	-1.17981081216476	7.74187218351147	8.92168299567622	9680	41
KIAA1324L	3.68516296104049	0.000746503247810673	0.0317346174592754	-1.23704360443541	7.80363263562112	9.04067624005654	9619	102
KIAA1549	2.84137937412148	0.000749946224893625	0.0317346174592754	-1.3148190680737	8.27491955200349	9.58973862007718	9546	175
PKHD1	1.99048829960093	0.000750772266588741	0.0317346174592754	-1.39748222896642	5.45824386371768	6.8557260926841	9359	362
SEMA5A	2.88552569091028	0.000753431089431524	0.0317346174592754	-1.32956562484849	9.51302685682603	10.8425924816745	9553	168
HGSNAT	5.4904312512533	0.000753456173455656	0.0317346174592754	-1.19536721225527	10.2938054122463	11.4891726245016	9676	45
BMS1	3.68759704268317	0.000754809257548055	0.0317346174592754	-1.22855344627532	7.08447773205589	8.3130311783312	9620	101
HM13	6.1442353080476	0.000759304067191763	0.0318318592995995	-1.18852810281793	11.3261881544664	12.5147162572843	9685	36
IRX4	5.08584053721315	0.000769634495938546	0.0319525344574824	-1.20340501440453	10.0258071138125	11.229212128217	9668	53
FRMPD1	3.14766180047347	0.000770270372600347	0.0319525344574824	-1.26595654781187	7.32841273110462	8.5943692789165	9581	140
NAV3	2.09523454737163	0.00077087366148898	0.0319525344574824	-1.45457972980655	7.80401067024997	9.25859040005652	9393	328
NPAS3	3.78098669458989	0.000770943322299938	0.0319525344574824	-1.25426304869041	10.0951035563987	11.3493666050891	9625	96
PRDM16	3.15996886459101	0.000776331069472404	0.0320846854745975	-1.28734649943093	8.86476442673575	10.1521109261667	9582	139
OR11H4	5.75051921078541	0.00078139311081506	0.032202666931302	-1.19987897197935	12.4799157690052	13.6797947409846	9680	41
GPRC5B	4.83409215563242	0.000785455027127272	0.0322788827908726	-1.20017306030046	8.51931688711143	9.71948994741189	9663	58
ZNF624	5.19995439811901	0.000790043246539494	0.0323289847995443	-1.20487801666031	10.9844679378201	12.1893459544804	9671	50
EPHB6	3.15702712419557	0.000792085444935486	0.0323289847995443	-1.26380322127373	7.24180261880533	8.50560584007905	9582	139
EP300	2.7100903743108	0.000793489409160586	0.0323289847995443	-1.3605069543294	9.86878511342299	11.2292920677524	9532	189
PCDHB8	2.8001218305577	0.000795538113855398	0.0323289847995443	-1.31271659398572	7.89709511659341	9.20981171057912	9541	180
OR7E24	4.67739912451133	0.000798044871076877	0.0323407684003905	-1.21836316990669	10.5365014718723	11.754864641779	9658	63
FUT6	6.47921701231455	0.000801507312973194	0.0323664514092705	-1.1699937229059	7.27866496888791	8.44865869179382	9689	32
ZC3H7B	4.10054963435205	0.000803115731726363	0.0323664514092705	-1.23619614614603	10.0466536619359	11.2828498080819	9640	81
CLSTN2	2.93243515974222	0.000806609763389009	0.0324177130525682	-1.31675695064978	9.22387916758397	10.5406361182338	9560	161
WNK2	3.28909081254375	0.000810243383221519	0.0324742876863152	-1.26033698132568	7.78363068195062	9.0439676632763	9594	127
